Unnamed: 0,Employee ID,Survey Date,Engagement Score,Satisfaction Score,Work-Life Balance Score,FirstName,LastName,ADEmail,BusinessUnit,EmployeeClassificationType,DepartmentType,GenderCode,MaritalDesc,Current Employee Rating,Education,JobSatisfaction,JobInvolvement,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TrainingTimesLastYear,MonthlyIncome,PercentSalaryHike,OverTime,DistanceFromHome,EducationField,Performance,Employee ID.1,YearsWorking,FinalScore,ExitScore,Age,SupervisorEngagementScore,PayZone_Encoded,StartDate,ExitDate,AgeAtExit,TenureDays,IsManager,TurnoverScore,TerminationType_x,TerminationDescription_x,TerminationType_y,TerminationDescription_y,TerminationType,TerminationDescription
13,1011,2020-06-01,1.1111111111111112,1.875,3.75,Sarah,Malone,sarah.malone@bilearner.com,1.2087912087912087,4,10.0,10,0,5.0,3.0,2.5,10.0,1.6875,1.9285714285714288,1.5882352941176472,3.0,2.883108031352948,2.5000000000000004,10,5.357142857142858,8.571428571428571,1.25,,2,4,0,72.3,0.2941176470588235,0,07-Feb-22,12-Feb-23,74.0,370.0,0,0.529822195949321,0.0,24.0,0.0,4.0,0.0,2.0
14,1011,2021-01-01,0.0,1.25,2.5,Sarah,Malone,sarah.malone@bilearner.com,1.2087912087912087,4,10.0,10,0,5.0,3.0,2.5,10.0,2.0625,2.357142857142857,1.9411764705882355,3.0,3.053504487106668,2.5000000000000004,10,5.357142857142858,8.571428571428571,0.5,,3,5,0,72.9,0.2941176470588235,0,07-Feb-22,12-Feb-23,74.0,370.0,0,0.529822195949321,0.0,24.0,0.0,4.0,0.0,2.0
15,1011,2021-06-01,1.1111111111111112,1.875,1.25,Sarah,Malone,sarah.malone@bilearner.com,1.2087912087912087,4,10.0,10,0,5.0,3.0,2.5,10.0,2.3125,2.6428571428571432,2.1764705882352944,4.0,3.167102124275815,2.5000000000000004,10,5.357142857142858,8.571428571428571,1.25,,3,4,0,73.3,0.2941176470588235,0,07-Feb-22,12-Feb-23,74.0,370.0,0,0.529822195949321,0.0,24.0,0.0,4.0,0.0,2.0
16,1011,2022-01-01,0.0,1.25,2.5,Sarah,Malone,sarah.malone@bilearner.com,1.2087912087912087,4,10.0,10,0,5.0,3.0,2.5,10.0,2.6875,3.071428571428571,2.5294117647058822,4.0,3.337498580029535,2.5000000000000004,10,5.357142857142858,8.571428571428571,0.5,,4,5,0,73.9,0.2941176470588235,0,07-Feb-22,12-Feb-23,74.0,370.0,0,0.529822195949321,0.0,24.0,0.0,4.0,0.0,2.0
17,1011,2022-06-01,0.0,0.625,2.5,Sarah,Malone,sarah.malone@bilearner.com,1.2087912087912087,4,10.0,10,0,5.0,3.0,2.5,10.0,2.9375,3.357142857142857,2.7647058823529416,5.0,3.4510962171986823,2.5000000000000004,10,5.357142857142858,8.571428571428571,0.25,,4,4,0,74.3,0.2941176470588235,0,07-Feb-22,12-Feb-23,74.0,370.0,0,0.529822195949321,0.0,24.0,0.0,4.0,0.0,2.0
18,1011,2023-01-01,0.0,0.0,1.25,Sarah,Malone,sarah.malone@bilearner.com,1.2087912087912087,4,10.0,10,0,5.0,3.0,2.5,10.0,3.3125,3.7857142857142856,3.117647058823529,5.0,3.621492672952402,2.5000000000000004,10,5.357142857142858,8.571428571428571,0.0,,5,4,0,74.9,0.2941176470588235,0,07-Feb-22,12-Feb-23,74.0,370.0,0,0.529822195949321,0.0,24.0,0.0,4.0,0.0,2.0
19,1011,2023-06-01,0.0,0.0,1.25,Sarah,Malone,sarah.malone@bilearner.com,1.2087912087912087,4,10.0,10,0,5.0,3.0,2.5,10.0,3.5625,4.071428571428572,3.3529411764705883,6.0,3.735090310121549,2.5000000000000004,10,5.357142857142858,8.571428571428571,0.0,,5,4,7,75.3,0.2941176470588235,0,07-Feb-22,12-Feb-23,74.0,370.0,0,0.529822195949321,0.0,24.0,0.0,4.0,0.0,2.0
746,1014,2020-01-01,3.333333333333333,5.0,3.75,Kole,Quinn,kole.quinn@bilearner.com,0.0,10,10.0,10,10,5.0,2.0,7.5,6.666666666666666,1.25,0.7142857142857143,1.1764705882352942,2.0,0.7877996137680335,1.666666666666667,10,6.428571428571429,1.2087912087912087,,,0,6,0,66.5,2.117647058823529,0,31-Dec-22,13-Jul-23,70.0,194.0,1,0.4365688606146903,2.0,19.0,2.0,5.0,2.0,3.0
747,1014,2020-07-01,3.333333333333333,4.375,2.5,Kole,Quinn,kole.quinn@bilearner.com,0.0,10,10.0,10,10,5.0,2.0,7.5,6.666666666666666,1.25,0.7142857142857143,1.1764705882352942,2.0,0.7877996137680335,1.666666666666667,10,6.428571428571429,1.2087912087912087,,,0,6,0,67.0,2.117647058823529,0,31-Dec-22,13-Jul-23,70.0,194.0,1,0.4365688606146903,2.0,19.0,2.0,5.0,2.0,3.0
748,1014,2021-01-01,3.333333333333333,3.75,3.75,Kole,Quinn,kole.quinn@bilearner.com,0.0,10,10.0,10,10,5.0,2.0,7.5,6.666666666666666,1.25,0.7142857142857143,1.1764705882352942,2.0,0.7877996137680335,1.666666666666667,10,6.428571428571429,1.2087912087912087,,,0,6,0,67.5,2.117647058823529,0,31-Dec-22,13-Jul-23,70.0,194.0,1,0.4365688606146903,2.0,19.0,2.0,5.0,2.0,3.0
749,1014,2021-07-01,2.2222222222222223,3.125,5.0,Kole,Quinn,kole.quinn@bilearner.com,0.0,10,10.0,10,10,5.0,2.0,7.5,6.666666666666666,1.25,0.7142857142857143,1.1764705882352942,2.0,0.7877996137680335,1.666666666666667,10,6.428571428571429,1.2087912087912087,,,0,6,0,68.0,2.117647058823529,0,31-Dec-22,13-Jul-23,70.0,194.0,1,0.4365688606146903,2.0,19.0,2.0,5.0,2.0,3.0
750,1014,2022-01-01,1.1111111111111112,1.25,5.0,Kole,Quinn,kole.quinn@bilearner.com,0.0,10,10.0,10,10,5.0,2.0,7.5,6.666666666666666,1.25,0.7142857142857143,1.1764705882352942,2.0,0.7877996137680335,1.666666666666667,10,6.428571428571429,1.2087912087912087,,,0,6,0,68.5,2.117647058823529,0,31-Dec-22,13-Jul-23,70.0,194.0,1,0.4365688606146903,2.0,19.0,2.0,5.0,2.0,3.0
751,1014,2022-07-01,1.1111111111111112,0.625,6.25,Kole,Quinn,kole.quinn@bilearner.com,0.0,10,10.0,10,10,5.0,2.0,7.5,6.666666666666666,1.25,0.7142857142857143,1.1764705882352942,2.0,0.7877996137680335,1.666666666666667,10,6.428571428571429,1.2087912087912087,,,0,6,0,69.0,2.117647058823529,0,31-Dec-22,13-Jul-23,70.0,194.0,1,0.4365688606146903,2.0,19.0,2.0,5.0,2.0,3.0
752,1014,2023-01-01,1.1111111111111112,0.0,5.0,Kole,Quinn,kole.quinn@bilearner.com,0.0,10,10.0,10,10,5.0,2.0,7.5,6.666666666666666,1.25,0.7142857142857143,1.1764705882352942,2.0,0.7877996137680335,1.666666666666667,10,6.428571428571429,1.2087912087912087,,,0,6,0,69.5,2.117647058823529,0,31-Dec-22,13-Jul-23,70.0,194.0,1,0.4365688606146903,2.0,19.0,2.0,5.0,2.0,3.0
753,1014,2023-07-01,1.1111111111111112,0.0,5.0,Kole,Quinn,kole.quinn@bilearner.com,0.0,10,10.0,10,10,5.0,2.0,7.5,6.666666666666666,1.25,0.7142857142857143,1.1764705882352942,2.0,0.7877996137680335,1.666666666666667,10,6.428571428571429,1.2087912087912087,,,0,6,0,70.0,2.117647058823529,0,31-Dec-22,13-Jul-23,70.0,194.0,1,0.4365688606146903,2.0,19.0,2.0,5.0,2.0,3.0
754,1014,2024-01-01,0.0,0.0,5.0,Kole,Quinn,kole.quinn@bilearner.com,0.0,10,10.0,10,10,5.0,2.0,7.5,6.666666666666666,1.25,0.7142857142857143,1.1764705882352942,2.0,0.7877996137680335,1.666666666666667,10,6.428571428571429,1.2087912087912087,,,1,6,5,70.5,2.117647058823529,0,31-Dec-22,13-Jul-23,70.0,194.0,1,0.4365688606146903,2.0,19.0,2.0,5.0,2.0,3.0
20,1019,2020-01-01,1.1111111111111112,3.75,6.25,Kamryn,Herrera,kamryn.herrera@bilearner.com,10.0,4,10.0,10,4,5.0,4.0,7.5,3.333333333333333,1.625,1.8571428571428568,1.5294117647058825,3.0,2.854708622060661,3.055555555555556,10,0.3571428571428571,8.571428571428571,2.0,,2,4,0,41.1,2.2745098039215685,0,14-Oct-22,28-Jul-23,44.0,287.0,0,0.4204988301773414,1.0,10.0,1.0,11.0,1.0,7.0
21,1019,2020-06-01,2.2222222222222223,4.375,7.5,Kamryn,Herrera,kamryn.herrera@bilearner.com,10.0,4,10.0,10,4,5.0,4.0,7.5,3.333333333333333,1.875,2.142857142857143,1.7647058823529411,3.0,2.9683062592298075,3.611111111111111,10,0.3571428571428571,8.571428571428571,2.75,,2,4,0,41.5,2.2745098039215685,0,14-Oct-22,28-Jul-23,44.0,287.0,0,0.4204988301773414,1.0,10.0,1.0,11.0,1.0,7.0
22,1019,2021-01-01,2.2222222222222223,3.75,7.5,Kamryn,Herrera,kamryn.herrera@bilearner.com,10.0,4,10.0,10,4,5.0,4.0,7.5,3.333333333333333,2.25,2.571428571428572,2.117647058823529,4.0,3.138702714983528,3.611111111111111,10,0.3571428571428571,8.571428571428571,2.5,,3,4,0,42.1,2.2745098039215685,0,14-Oct-22,28-Jul-23,44.0,287.0,0,0.4204988301773414,1.0,10.0,1.0,11.0,1.0,7.0
23,1019,2021-06-01,1.1111111111111112,3.125,8.75,Kamryn,Herrera,kamryn.herrera@bilearner.com,10.0,4,10.0,10,4,5.0,4.0,7.5,3.333333333333333,2.5,2.857142857142857,2.3529411764705883,4.0,3.252300352152675,3.888888888888889,10,0.3571428571428571,8.571428571428571,1.75,,3,4,0,42.5,2.2745098039215685,0,14-Oct-22,28-Jul-23,44.0,287.0,0,0.4204988301773414,1.0,10.0,1.0,11.0,1.0,7.0
24,1019,2022-01-01,1.1111111111111112,2.5,10.0,Kamryn,Herrera,kamryn.herrera@bilearner.com,10.0,4,10.0,10,4,5.0,4.0,7.5,3.333333333333333,2.875,3.2857142857142856,2.705882352941176,5.0,3.422696807906395,3.888888888888889,10,0.3571428571428571,8.571428571428571,1.5,,4,4,0,43.1,2.2745098039215685,0,14-Oct-22,28-Jul-23,44.0,287.0,0,0.4204988301773414,1.0,10.0,1.0,11.0,1.0,7.0
25,1019,2022-06-01,2.2222222222222223,3.125,8.75,Kamryn,Herrera,kamryn.herrera@bilearner.com,10.0,4,10.0,10,4,5.0,4.0,7.5,3.333333333333333,3.125,3.571428571428572,2.9411764705882355,5.0,3.536294445075542,3.888888888888889,10,0.3571428571428571,8.571428571428571,2.25,,4,4,0,43.5,2.2745098039215685,0,14-Oct-22,28-Jul-23,44.0,287.0,0,0.4204988301773414,1.0,10.0,1.0,11.0,1.0,7.0
26,1019,2023-01-01,2.2222222222222223,2.5,7.5,Kamryn,Herrera,kamryn.herrera@bilearner.com,10.0,4,10.0,10,4,5.0,4.0,7.5,3.333333333333333,3.5,4.0,3.294117647058824,6.0,3.7066909008292623,4.444444444444445,10,0.3571428571428571,8.571428571428571,2.0,,5,4,0,44.1,2.2745098039215685,0,14-Oct-22,28-Jul-23,44.0,287.0,0,0.4204988301773414,1.0,10.0,1.0,11.0,1.0,7.0
27,1019,2023-06-01,2.2222222222222223,1.875,8.75,Kamryn,Herrera,kamryn.herrera@bilearner.com,10.0,4,10.0,10,4,5.0,4.0,7.5,3.333333333333333,3.75,4.285714285714286,3.5294117647058822,6.0,3.8202885379984095,4.444444444444445,10,0.3571428571428571,8.571428571428571,1.75,,5,4,0,44.5,2.2745098039215685,0,14-Oct-22,28-Jul-23,44.0,287.0,0,0.4204988301773414,1.0,10.0,1.0,11.0,1.0,7.0
28,1019,2024-01-01,3.333333333333333,2.5,10.0,Kamryn,Herrera,kamryn.herrera@bilearner.com,10.0,4,10.0,10,4,5.0,4.0,7.5,3.333333333333333,4.125,4.714285714285714,3.882352941176471,7.0,3.99068499375213,5.0,10,0.3571428571428571,8.571428571428571,2.5,,6,4,5,45.1,2.2745098039215685,0,14-Oct-22,28-Jul-23,44.0,287.0,0,0.4204988301773414,1.0,10.0,1.0,11.0,1.0,7.0
916,1048,2020-01-01,3.333333333333333,5.0,3.75,Stephen,Daugherty,stephen.daugherty@bilearner.com,10.0,4,10.0,10,4,5.0,2.0,2.5,6.666666666666666,0.0,0.0,0.0,1.0,0.9928433488583436,4.444444444444445,10,6.428571428571429,8.571428571428571,,,0,5,0,63.5,2.0,0,,,,359.0,0,0.517813010227154,,,-1.0,-1.0,-1.0,-1.0
917,1048,2020-07-01,3.333333333333333,4.375,2.5,Stephen,Daugherty,stephen.daugherty@bilearner.com,10.0,4,10.0,10,4,5.0,2.0,2.5,6.666666666666666,0.0,0.0,0.0,1.0,0.9928433488583436,4.444444444444445,10,6.428571428571429,8.571428571428571,,,0,5,0,64.0,2.0,0,,,,359.0,0,0.517813010227154,,,-1.0,-1.0,-1.0,-1.0
918,1048,2021-01-01,3.333333333333333,3.75,3.75,Stephen,Daugherty,stephen.daugherty@bilearner.com,10.0,4,10.0,10,4,5.0,2.0,2.5,6.666666666666666,0.0,0.0,0.0,1.0,0.9928433488583436,4.444444444444445,10,6.428571428571429,8.571428571428571,,,1,4,0,64.5,2.0,0,,,,359.0,0,0.517813010227154,,,-1.0,-1.0,-1.0,-1.0
919,1048,2021-07-01,2.2222222222222223,3.125,5.0,Stephen,Daugherty,stephen.daugherty@bilearner.com,10.0,4,10.0,10,4,5.0,2.0,2.5,6.666666666666666,0.0,0.0,0.0,1.0,0.9928433488583436,4.444444444444445,10,6.428571428571429,8.571428571428571,,,1,6,0,65.0,2.0,0,,,,359.0,0,0.517813010227154,,,-1.0,-1.0,-1.0,-1.0
920,1048,2022-01-01,1.1111111111111112,1.25,5.0,Stephen,Daugherty,stephen.daugherty@bilearner.com,10.0,4,10.0,10,4,5.0,2.0,2.5,6.666666666666666,0.0,0.0,0.0,1.0,0.9928433488583436,4.444444444444445,10,6.428571428571429,8.571428571428571,,,2,4,0,65.5,2.0,0,,,,359.0,0,0.517813010227154,,,-1.0,-1.0,-1.0,-1.0
921,1048,2022-07-01,1.1111111111111112,0.625,6.25,Stephen,Daugherty,stephen.daugherty@bilearner.com,10.0,4,10.0,10,4,5.0,2.0,2.5,6.666666666666666,0.0,0.0,0.0,1.0,0.9928433488583436,4.444444444444445,10,6.428571428571429,8.571428571428571,,,2,4,0,66.0,2.0,0,,,,359.0,0,0.517813010227154,,,-1.0,-1.0,-1.0,-1.0
922,1048,2023-01-01,1.1111111111111112,0.0,5.0,Stephen,Daugherty,stephen.daugherty@bilearner.com,10.0,4,10.0,10,4,5.0,2.0,2.5,6.666666666666666,0.0,0.0,0.0,1.0,0.9928433488583436,4.444444444444445,10,6.428571428571429,8.571428571428571,,,3,4,0,66.5,2.0,0,,,,359.0,0,0.517813010227154,,,-1.0,-1.0,-1.0,-1.0
923,1048,2023-07-01,1.1111111111111112,0.0,5.0,Stephen,Daugherty,stephen.daugherty@bilearner.com,10.0,4,10.0,10,4,5.0,2.0,2.5,6.666666666666666,0.0,0.0,0.0,1.0,0.9928433488583436,4.444444444444445,10,6.428571428571429,8.571428571428571,,,3,4,0,67.0,2.0,0,,,,359.0,0,0.517813010227154,,,-1.0,-1.0,-1.0,-1.0
924,1048,2024-01-01,0.0,0.0,5.0,Stephen,Daugherty,stephen.daugherty@bilearner.com,10.0,4,10.0,10,4,5.0,2.0,2.5,6.666666666666666,0.0,0.0,0.0,1.0,0.9928433488583436,4.444444444444445,10,6.428571428571429,8.571428571428571,,,4,4,0,67.5,2.0,0,,,,359.0,0,0.517813010227154,,,-1.0,-1.0,-1.0,-1.0
925,1048,2024-07-01,1.1111111111111112,0.625,5.0,Stephen,Daugherty,stephen.daugherty@bilearner.com,10.0,4,10.0,10,4,5.0,2.0,2.5,6.666666666666666,0.0,0.0,0.0,1.0,0.9928433488583436,4.444444444444445,10,6.428571428571429,8.571428571428571,,,4,4,0,68.0,2.0,0,,,,359.0,0,0.517813010227154,,,-1.0,-1.0,-1.0,-1.0
926,1048,2025-01-01,1.1111111111111112,0.0,3.75,Stephen,Daugherty,stephen.daugherty@bilearner.com,10.0,4,10.0,10,4,5.0,2.0,2.5,6.666666666666666,0.0,0.0,0.0,1.0,0.9928433488583436,4.444444444444445,10,6.428571428571429,8.571428571428571,,,5,5,0,68.5,2.0,0,,,,359.0,0,0.517813010227154,,,-1.0,-1.0,-1.0,-1.0
927,1048,2025-07-01,2.2222222222222223,0.625,2.5,Stephen,Daugherty,stephen.daugherty@bilearner.com,10.0,4,10.0,10,4,5.0,2.0,2.5,6.666666666666666,0.0,0.0,0.0,1.0,0.9928433488583436,4.444444444444445,10,6.428571428571429,8.571428571428571,,,5,4,0,69.0,2.0,0,,,,359.0,0,0.517813010227154,,,-1.0,-1.0,-1.0,-1.0
29,1087,2020-01-01,1.1111111111111112,6.25,2.5,Delaney,Bruce,delaney.bruce@bilearner.com,3.5164835164835164,0,10.0,0,0,5.0,1.0,0.0,6.666666666666666,2.9375,3.357142857142857,2.7647058823529416,5.0,3.4510962171986823,2.2222222222222223,10,0.3571428571428571,8.571428571428571,3.0,,4,4,0,45.7,0.0784313725490196,0,08-Jul-22,04-Aug-23,48.0,392.0,0,0.4199882084434673,1.0,9.0,0.0,10.0,0.0,6.0
30,1087,2020-06-01,0.0,5.625,2.5,Delaney,Bruce,delaney.bruce@bilearner.com,3.5164835164835164,0,10.0,0,0,5.0,1.0,0.0,6.666666666666666,3.1875,3.642857142857143,3.0,5.0,3.5646938543678286,2.777777777777778,10,0.3571428571428571,8.571428571428571,2.25,,5,4,0,46.1,0.0784313725490196,0,08-Jul-22,04-Aug-23,48.0,392.0,0,0.4199882084434673,1.0,9.0,0.0,10.0,0.0,6.0
31,1087,2021-01-01,0.0,5.0,2.5,Delaney,Bruce,delaney.bruce@bilearner.com,3.5164835164835164,0,10.0,0,0,5.0,1.0,0.0,6.666666666666666,3.5625,4.071428571428572,3.3529411764705883,6.0,3.735090310121549,3.333333333333333,10,0.3571428571428571,8.571428571428571,2.0,,5,6,0,46.7,0.0784313725490196,0,08-Jul-22,04-Aug-23,48.0,392.0,0,0.4199882084434673,1.0,9.0,0.0,10.0,0.0,6.0
32,1087,2021-06-01,0.0,4.375,2.5,Delaney,Bruce,delaney.bruce@bilearner.com,3.5164835164835164,0,10.0,0,0,5.0,1.0,0.0,6.666666666666666,3.8125,4.357142857142857,3.588235294117647,6.0,3.848687947290696,3.333333333333333,10,0.3571428571428571,8.571428571428571,1.75,,6,4,0,47.1,0.0784313725490196,0,08-Jul-22,04-Aug-23,48.0,392.0,0,0.4199882084434673,1.0,9.0,0.0,10.0,0.0,6.0
33,1087,2022-01-01,0.0,3.75,2.5,Delaney,Bruce,delaney.bruce@bilearner.com,3.5164835164835164,0,10.0,0,0,5.0,1.0,0.0,6.666666666666666,4.1875,4.785714285714286,3.941176470588236,7.0,4.019084403044417,3.888888888888889,10,0.3571428571428571,8.571428571428571,1.5,,6,4,0,47.7,0.0784313725490196,0,08-Jul-22,04-Aug-23,48.0,392.0,0,0.4199882084434673,1.0,9.0,0.0,10.0,0.0,6.0
34,1087,2022-06-01,0.0,3.125,2.5,Delaney,Bruce,delaney.bruce@bilearner.com,3.5164835164835164,0,10.0,0,0,5.0,1.0,0.0,6.666666666666666,4.4375,5.071428571428571,4.176470588235294,7.0,4.132682040213564,4.166666666666666,10,0.3571428571428571,8.571428571428571,1.25,,7,5,0,48.1,0.0784313725490196,0,08-Jul-22,04-Aug-23,48.0,392.0,0,0.4199882084434673,1.0,9.0,0.0,10.0,0.0,6.0
35,1087,2023-01-01,0.0,2.5,2.5,Delaney,Bruce,delaney.bruce@bilearner.com,3.5164835164835164,0,10.0,0,0,5.0,1.0,0.0,6.666666666666666,4.8125,5.5,4.529411764705882,8.0,4.303078495967284,4.166666666666666,10,0.3571428571428571,8.571428571428571,1.0,,7,5,0,48.7,0.0784313725490196,0,08-Jul-22,04-Aug-23,48.0,392.0,0,0.4199882084434673,1.0,9.0,0.0,10.0,0.0,6.0
36,1087,2023-06-01,1.1111111111111112,3.125,2.5,Delaney,Bruce,delaney.bruce@bilearner.com,3.5164835164835164,0,10.0,0,0,5.0,1.0,0.0,6.666666666666666,5.0625,5.785714285714286,4.764705882352941,8.0,4.416676133136431,4.444444444444445,10,0.3571428571428571,8.571428571428571,1.75,,8,5,0,49.1,0.0784313725490196,0,08-Jul-22,04-Aug-23,48.0,392.0,0,0.4199882084434673,1.0,9.0,0.0,10.0,0.0,6.0
37,1087,2024-01-01,0.0,2.5,1.25,Delaney,Bruce,delaney.bruce@bilearner.com,3.5164835164835164,0,10.0,0,0,5.0,1.0,0.0,6.666666666666666,5.4375,6.2142857142857135,5.117647058823529,9.0,4.587072588890151,5.0,10,0.3571428571428571,8.571428571428571,1.0,,8,4,5,49.7,0.0784313725490196,0,08-Jul-22,04-Aug-23,48.0,392.0,0,0.4199882084434673,1.0,9.0,0.0,10.0,0.0,6.0
